City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
238,Sao Joao Do Paraiso,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
239,Lagos,PT,32.6667,-17.1,73.71,81,5,7.23,clear sky
240,Avarua,CK,-21.2078,-159.775,75.25,64,40,18.41,scattered clouds
241,Haines Junction,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
242,Bontang,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
243,Lagoa,PT,32.6667,-17.1,73.71,81,5,7.23,clear sky
244,Tanout,NE,14.9709,8.8879,78.89,60,100,15.95,overcast clouds
245,Izumo,JP,35.0,132.2167,75.13,66,100,6.35,overcast clouds
246,Narsaq,GL,60.1432,-45.2371,50.36,85,16,13.94,few clouds
247,Greymouth,NZ,-46.6,168.3333,39.79,72,100,6.96,overcast clouds
248,Champerico,GT,14.3,-91.9167,95.54,72,96,9.13,overcast clouds
249,Castro,CL,-53.15,-70.9167,35.62,80,75,23.02,broken clouds
250,Gurinhem,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
251,Springbok,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
252,Outlook,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
253,Longyearbyen,SJ,78.2186,15.6401,48.04,93,75,3.44,broken clouds
254,Nassau,US,40.7507,-73.5829,96.48,54,0,14.97,clear sky
255,Goderich,CA,43.7501,-81.7165,77.92,94,75,18.41,broken clouds
256,Chuy,UY,-32.6833,-57.6333,61.32,94,100,5.75,overcast clouds
257,Cumra,TR,38.0794,31.3664,60.58,62,0,5.84,clear sky
258,Clyde River,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
259,Lasa,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
260,Burica,PA,9.55,-79.65,82.96,86,100,7.83,overcast clouds
261,Pamekasan,ID,-8.345,113.6058,71.04,90,6,3.83,clear sky
262,Gigmoto,PH,6.0577,124.4666,78.01,82,75,4.0,broken clouds
263,Uwayl,SD,16.1525,36.2032,77.4,71,100,23.89,overcast clouds
